vaca_id;edad_meses;color;cachona;peso_kg;condicion_corporal;estado_salud;edad_primer_parto_meses;num_partos;intervalo_partos_meses;meses_desde_ultimo_parto;perdida_cria;produccion_leche_lt_dia;candidata_descarte;clasificacion_reproductiva
S01623;125.6;rojo;1;497.7;3.8;sana;37.5;6;13.7;5.0;0;8.4;0;Buena
S01624;125.2;blanco;0;470.7;3.4;sana;28.6;7;14.0;13.5;0;7.6;0;Buena
S01625;118.3;amarillo;0;477.3;3.2;sana;35.7;6;13.6;10.3;0;8.8;0;Buena
S01626;177.7;blanco;0;500.7;3.5;sana;30.7;11;17.6;2.2;1;7.0;1;Regular
S01627;143.8;rojo;0;476.5;2.9;sana;25.2;9;16.4;9.0;1;5.9;1;Mala
S01628;109.6;negro;0;461.2;3.3;sana;27.2;6;12.7;10.4;0;8.0;0;Buena
S01629;99.8;crema;1;454.0;3.3;sana;26.4;5;17.2;15.6;1;6.9;0;Regular
S01630;58.9;rojo;0;420.3;3.2;sana;28.2;2;11.2;1.4;0;9.1;0;Excelente
S01631;51.9;blanco;1;460.8;3.4;sana;30.6;1;11.8;0.5;0;9.3;0;Excelente
S01632;161.4;pardo;1;438.0;2.7;sana;28.7;10;15.5;12.5;0;6.8;1;Regular
S01633;89.2;atigrado;0;445.7;2.9;sana;37.4;3;13.3;3.5;0;7.9;0;Buena
S01634;61.4;pardo;0;446.6;3.4;sana;37.3;2;12.3;1.6;0;7.9;0;Buena
S01635;87.4;amarillo;0;468.7;3.6;sana;30.7;5;11.4;2.6;0;8.5;0;Buena
S01636;155.8;rojo;0;435.4;1.8;nuche;25.2;10;19.8;15.6;1;5.0;1;Mala
S01637;168.0;crema;0;491.3;3.0;sana;24.1;11;13.8;5.2;0;7.4;0;Buena
S01638;106.7;rojo;0;440.7;2.8;sana;25.5;6;15.7;3.8;0;7.1;1;Regular
S01639;44.6;negro;0;437.1;3.3;sana;35.5;1;11.8;7.4;0;7.0;0;Buena
S01640;160.4;negro;1;461.7;2.5;sana;26.2;10;17.5;9.1;1;6.4;1;Regular
S01641;75.0;atigrado;0;475.9;3.4;sana;36.0;3;12.4;2.1;0;8.1;0;Buena
S01642;147.5;blanco;0;507.7;2.8;sana;37.6;8;16.0;9.6;0;7.0;0;Regular
S01643;79.1;blanco;1;419.9;2.8;nuche;26.3;4;15.8;0.8;0;5.1;1;Regular
S01644;52.7;rojo;0;436.9;3.3;sana;36.6;1;12.1;2.6;0;8.0;0;Buena
S01645;148.2;amarillo;1;488.4;3.2;sana;28.5;10;14.3;11.9;1;7.0;1;Mala
S01646;115.3;rojo;0;469.6;3.2;sana;32.1;7;15.2;4.8;0;7.4;0;Regular
S01647;105.4;rojo;1;427.6;2.3;nuche;24.6;6;14.7;10.2;0;5.3;0;Regular
S01648;103.1;amarillo;0;458.8;3.4;sana;39.7;4;14.7;5.7;0;8.0;0;Regular
S01649;138.3;amarillo;1;432.9;2.5;nuche;35.5;7;17.2;6.1;0;5.7;1;Regular
S01650;103.7;amarillo;0;459.4;3.0;sana;27.8;6;12.9;5.0;0;7.6;0;Buena
S01651;143.9;rojo;1;483.2;3.3;sana;32.6;9;12.3;10.0;0;8.0;0;Buena
S01652;88.5;amarillo;0;461.1;3.2;sana;36.1;4;12.4;4.6;0;7.8;0;Buena
S01653;170.7;rojo;0;480.9;3.9;sana;27.8;10;15.3;8.6;0;7.9;0;Regular
S01654;134.4;blanco;1;461.7;2.7;nuche;37.5;7;14.1;1.6;0;5.5;1;Regular
S01655;55.8;blanco;0;413.7;2.3;nuche;27.2;2;16.6;11.9;1;5.2;1;Mala
S01656;111.3;jaspeado;0;481.4;3.5;sana;34.5;5;12.5;10.4;0;7.0;0;Buena
S01657;140.4;negro;0;486.4;3.6;sana;35.4;8;12.9;7.8;0;7.8;0;Buena
S01658;66.0;careto;1;448.5;3.6;sana;29.9;3;12.0;8.2;0;9.1;0;Buena
S01659;183.4;rojo;0;494.8;3.2;sana;36.2;12;14.6;7.0;0;7.3;1;Regular
S01660;111.9;blanco;1;448.9;2.4;nuche;29.3;6;19.6;0.6;1;5.0;1;Mala
S01661;146.5;blanco;0;441.9;2.8;nuche;33.6;8;16.8;12.0;0;7.1;0;Regular
S01662;52.6;negro;0;449.4;3.4;sana;28.0;2;10.8;9.2;0;7.8;0;Buena
S01663;171.0;amarillo;0;494.7;3.5;sana;26.2;11;14.9;8.0;0;8.6;0;Regular
S01664;188.2;negro;1;487.4;3.1;sana;37.0;11;14.9;0.7;0;7.9;0;Regular
S01665;85.2;blanco;0;468.6;3.7;sana;27.3;5;11.1;9.8;0;8.1;0;Buena
S01666;174.4;pardo;0;491.7;2.9;sana;35.4;10;19.5;1.0;1;5.2;1;Mala
S01667;104.3;amarillo;1;412.9;2.0;nuche;37.7;5;15.4;4.3;1;5.6;1;Mala
S01668;63.7;blanco;0;442.5;3.5;sana;38.8;1;12.4;4.9;0;8.1;0;Buena
S01669;160.9;amarillo;1;479.6;2.9;sana;32.3;9;14.5;10.1;0;7.5;1;Regular
S01670;89.5;blanco;1;472.2;3.3;sana;40.0;4;12.2;3.0;0;7.6;0;Buena
S01671;129.1;blanco;0;478.8;3.4;sana;32.9;7;14.3;14.3;0;6.7;1;Regular
S01672;148.2;rojo;0;483.6;3.0;sana;37.9;8;14.6;11.8;0;8.2;0;Regular
S01673;117.0;blanco;0;473.1;3.8;sana;34.5;6;14.6;2.3;0;7.9;0;Regular
S01674;142.4;amarillo;0;471.7;3.2;sana;34.3;9;13.8;8.8;0;7.1;0;Buena
S01675;36.1;rojo;0;429.6;3.1;sana;33.0;1;10.6;3.4;0;7.5;0;Buena
S01676;120.6;rojo;0;449.3;1.8;enferma;32.5;6;18.1;14.0;0;5.2;1;Mala
S01677;110.4;negro;0;439.4;2.3;enferma;26.2;6;16.1;8.6;0;5.8;0;Regular
S01678;116.9;amarillo;0;463.4;3.9;sana;24.7;7;12.9;12.2;0;8.1;0;Buena
S01679;107.3;amarillo;1;465.2;3.0;sana;26.3;7;15.1;7.7;1;6.8;1;Regular
S01680;124.0;atigrado;0;439.7;2.5;sana;29.5;7;16.6;9.3;1;6.4;1;Mala
S01681;182.6;blanco;1;481.1;3.0;sana;28.2;12;14.2;8.2;0;7.4;0;Regular
S01682;133.8;atigrado;0;466.8;3.1;sana;38.1;7;14.0;13.5;0;8.3;0;Buena
S01683;112.4;amarillo;0;430.0;2.5;nuche;36.6;5;16.7;1.1;0;6.3;0;Regular
S01684;118.6;pardo;0;432.4;2.5;nuche;27.2;7;18.4;17.3;1;5.6;1;Mala
S01685;60.6;rojo;0;468.1;4.0;sana;30.3;3;13.0;6.1;0;8.7;0;Buena
S01686;129.8;rojo;0;454.6;2.9;sana;36.3;7;14.1;13.8;0;7.2;0;Regular
S01687;118.5;rojo;0;476.1;3.4;sana;29.1;7;13.7;6.3;0;8.1;0;Buena
S01688;79.2;crema;0;451.4;3.2;sana;33.1;3;13.8;13.4;0;8.8;0;Buena
S01689;138.7;atigrado;1;476.4;3.1;sana;24.5;8;14.2;1.9;0;6.9;0;Regular
S01690;39.6;rojo;0;451.8;3.5;sana;29.5;1;10.8;7.3;0;8.7;0;Buena
S01691;168.2;blanco;1;477.0;2.4;sana;35.6;11;15.9;6.4;1;6.1;1;Mala
S01692;120.9;pardo;0;460.4;3.0;sana;34.7;7;15.4;5.4;1;7.4;1;Mala
S01693;152.5;atigrado;0;475.6;3.4;sana;34.0;9;15.3;5.3;0;8.0;1;Regular
S01694;105.9;amarillo;0;483.9;3.8;sana;27.0;6;13.2;13.2;0;8.7;0;Buena
S01695;109.2;atigrado;0;454.3;3.5;sana;36.0;5;14.8;7.8;0;7.3;0;Regular
S01696;60.6;blanco;0;463.8;3.2;sana;27.7;2;14.1;8.4;0;6.9;0;Regular
S01697;45.1;rojo;0;456.9;3.8;sana;37.1;1;12.9;5.7;0;8.3;0;Buena
S01698;153.1;rojo;1;485.2;2.8;sana;38.7;8;15.1;2.3;1;6.5;1;Mala
S01699;81.9;amarillo;0;474.4;3.6;sana;36.6;4;13.1;5.0;0;9.1;0;Buena
S01700;87.0;blanco;0;475.2;3.7;sana;27.1;5;12.6;7.7;0;9.5;0;Buena
S01701;141.6;pardo;0;470.5;3.2;sana;31.7;8;17.0;15.9;1;6.7;0;Regular
S01702;88.3;amarillo;0;459.9;3.0;sana;32.1;4;11.6;5.7;0;7.5;0;Buena
S01703;120.7;rojo;0;473.5;3.5;sana;31.1;6;11.9;6.7;0;7.6;0;Buena
S01704;81.0;pardo;0;449.0;3.3;sana;25.3;4;15.0;2.0;1;6.4;0;Regular
S01705;122.3;negro;1;494.2;3.4;sana;39.0;6;14.1;10.7;0;7.5;1;Regular
S01706;37.3;careto;0;428.6;3.1;sana;35.0;1;10.6;2.5;0;8.2;1;Buena
S01707;172.9;pardo;0;495.8;3.4;sana;25.1;11;14.3;7.8;0;7.3;1;Regular
S01708;137.3;rojo;0;485.1;3.4;sana;36.3;7;15.5;1.9;0;6.7;0;Regular
S01709;37.4;negro;0;432.2;2.9;sana;34.4;1;11.4;5.8;0;6.9;0;Buena
S01710;64.4;amarillo;0;446.1;2.8;sana;35.2;3;14.5;8.1;1;5.7;1;Mala
S01711;118.1;blanco;1;455.8;2.8;sana;24.1;7;14.1;3.7;0;6.3;0;Regular
S01712;100.7;negro;0;479.1;3.5;sana;30.2;6;12.3;9.0;0;7.4;0;Buena
S01713;113.1;blanco;0;478.6;3.1;sana;29.7;7;12.9;7.0;0;7.7;0;Buena
S01714;106.7;rojo;0;445.9;2.9;sana;36.0;5;15.8;15.1;1;5.5;1;Regular
S01715;157.3;jaspeado;1;489.2;3.6;sana;35.6;10;15.3;1.5;0;8.2;1;Regular
S01716;64.6;negro;1;438.2;3.6;sana;32.5;2;11.4;4.4;0;9.5;0;Buena
S01717;114.6;negro;1;472.5;3.4;sana;32.9;6;15.8;3.6;1;6.3;1;Regular
S01718;89.1;atigrado;0;453.7;3.2;sana;39.3;3;12.9;4.9;0;7.7;1;Buena
S01719;76.7;rojo;0;466.7;3.4;sana;25.5;3;11.8;2.3;0;8.3;0;Buena
S01720;155.0;cafe;0;451.1;2.7;sana;31.7;9;13.9;3.5;0;6.9;0;Buena
S01721;105.1;blanco;0;441.8;2.1;nuche;26.2;6;16.9;8.7;1;5.1;1;Mala
S01722;189.2;jaspeado;1;471.1;2.9;sana;27.4;12;15.2;1.4;0;7.4;1;Regular
S01723;107.0;cafe;0;470.2;3.5;sana;26.8;6;12.2;6.0;0;8.2;0;Buena
S01724;173.3;negro;0;487.6;3.1;sana;33.3;10;15.3;11.7;0;6.9;1;Regular
S01725;188.6;rojo;0;488.4;3.9;sana;25.8;13;15.0;3.6;0;7.9;1;Regular
S01726;125.1;blanco;1;461.0;3.1;sana;37.4;7;12.1;9.4;0;7.9;0;Buena
S01727;185.0;pardo;0;420.6;1.1;nuche;32.8;11;22.1;2.9;1;5.1;1;Mala
S01728;103.4;rojo;0;471.9;2.9;sana;26.9;5;11.8;9.8;0;6.7;0;Buena
S01729;175.3;amarillo;0;495.0;3.1;sana;27.0;11;16.3;1.6;1;8.0;1;Regular
S01730;72.0;rojo;1;443.0;3.2;sana;27.9;3;11.4;8.8;0;7.4;0;Buena
S01731;137.9;rojo;0;489.4;3.2;sana;26.2;9;11.8;2.1;0;8.4;0;Buena
S01732;65.0;blanco;0;486.7;3.9;sana;30.4;3;12.3;5.3;0;8.8;0;Buena
S01733;137.2;blanco;0;487.8;3.4;sana;26.9;9;16.8;8.8;1;5.4;0;Mala
S01734;45.4;blanco;1;442.9;3.0;sana;30.9;1;14.8;2.5;1;6.1;0;Regular
S01735;59.9;atigrado;1;454.7;3.1;sana;27.9;2;11.9;8.3;0;7.8;0;Buena
S01736;101.6;amarillo;0;451.6;2.9;enferma;24.1;5;15.1;9.4;0;6.4;1;Regular
S01737;83.9;blanco;0;470.9;3.0;sana;25.5;4;15.7;12.9;1;7.3;1;Regular
S01738;85.2;rojo;0;483.1;3.5;sana;26.8;4;11.1;7.4;0;8.2;0;Buena
S01739;123.8;rojo;0;463.0;3.0;sana;28.0;7;11.8;0.2;0;8.4;0;Excelente
S01740;55.5;blanco;0;444.6;3.7;sana;30.1;1;12.8;3.8;0;8.3;0;Buena
S01741;75.6;negro;1;415.3;2.1;enferma;32.4;3;14.8;5.4;0;6.0;0;Regular
S01742;63.2;cafe;0;455.6;3.3;sana;29.5;2;12.5;2.0;0;7.3;0;Buena
S01743;116.6;blanco;0;480.7;3.2;sana;39.8;5;15.1;9.1;0;7.0;1;Regular
S01744;128.5;pardo;0;479.7;3.5;sana;28.1;8;13.3;7.8;0;9.0;0;Buena
S01745;68.7;rojo;0;451.4;3.6;sana;34.3;2;11.6;6.7;0;8.5;0;Buena
S01746;143.8;pardo;1;463.7;3.2;nuche;37.7;8;18.9;15.1;1;8.9;0;Buena
S01747;181.6;amarillo;0;487.3;3.5;sana;30.7;11;16.6;11.4;1;7.9;1;Regular
S01748;172.6;blanco;1;498.3;3.1;sana;39.5;10;15.9;14.0;0;7.0;0;Regular
S01749;38.6;rojo;0;470.1;3.6;sana;33.2;1;11.3;10.2;0;7.7;0;Buena
S01750;108.6;blanco;0;434.2;2.3;nuche;36.8;6;15.9;10.9;0;6.2;0;Regular
S01751;111.5;blanco;0;447.6;2.9;nuche;28.8;6;16.7;4.1;1;5.0;0;Regular
S01752;139.4;rojo;0;459.1;3.0;sana;35.5;8;14.1;5.3;0;8.3;0;Regular
S01753;68.1;blanco;0;467.9;3.4;sana;29.9;2;11.7;5.6;0;7.8;0;Buena
S01754;43.9;rojo;0;457.0;3.7;sana;34.9;1;10.4;7.7;0;8.7;0;Buena
S01755;184.3;rojo;0;491.7;3.4;sana;25.4;12;16.4;14.5;0;8.4;1;Regular
S01756;172.5;rojo;0;496.9;3.0;sana;27.9;11;13.8;7.6;0;7.3;0;Buena
S01757;156.7;atigrado;0;481.6;2.7;sana;34.9;9;15.1;5.3;0;7.6;0;Regular
S01758;171.2;pardo;0;481.4;3.4;sana;31.6;10;14.4;13.8;0;7.3;1;Regular
S01759;127.9;rojo;0;487.4;3.9;sana;36.1;7;14.0;0.5;0;7.8;0;Buena
S01760;41.2;rojo;0;451.7;3.8;sana;26.4;1;11.0;3.7;0;8.0;0;Buena
S01761;63.8;rojo;0;392.7;2.2;nuche;30.9;3;15.9;0.6;0;5.8;0;Regular
S01762;48.1;amarillo;1;445.9;3.6;sana;39.8;1;13.2;6.6;0;8.0;0;Buena
S01763;48.4;negro;0;434.7;3.8;sana;27.4;1;11.8;3.6;0;9.0;0;Buena
S01764;153.7;rojo;0;485.4;2.8;sana;35.5;9;13.1;7.2;0;8.3;0;Buena
S01765;145.7;rojo;0;488.2;3.6;sana;30.0;8;14.0;3.2;0;7.6;0;Buena
S01766;101.1;rojo;1;475.7;3.6;sana;31.7;6;12.9;4.6;0;8.6;0;Buena
S01767;41.0;negro;0;455.2;3.0;sana;32.8;1;11.5;5.2;0;7.0;1;Buena
S01768;86.4;rojo;1;456.1;3.0;nuche;35.9;3;15.7;13.2;0;6.3;0;Regular
S01769;143.8;pardo;0;455.0;2.3;nuche;37.8;8;19.6;3.7;1;5.3;1;Mala
S01770;174.7;atigrado;0;477.5;3.3;sana;25.3;12;12.7;8.8;0;8.1;0;Buena
S01771;131.9;blanco;0;456.2;2.7;sana;35.3;7;16.1;6.0;0;7.2;0;Regular
S01772;169.3;rojo;0;471.5;3.2;sana;27.4;11;13.3;7.6;0;7.7;1;Buena
S01773;44.5;rojo;0;428.0;2.8;sana;37.9;1;10.4;1.6;0;7.4;0;Excelente
S01774;150.7;rojo;0;477.5;3.1;sana;33.4;9;16.0;15.8;1;7.6;1;Regular
S01775;48.9;jaspeado;0;447.6;4.0;sana;24.9;2;12.3;5.5;0;8.5;0;Buena
S01776;43.3;atigrado;0;457.7;3.6;sana;32.8;1;10.2;2.4;0;7.8;0;Buena
S01777;54.4;negro;0;438.2;3.2;sana;25.6;2;12.6;5.3;0;6.7;0;Buena
S01778;159.8;amarillo;0;467.3;2.5;nuche;36.0;9;16.7;14.8;0;5.1;1;Regular
S01779;60.6;rojo;0;475.8;3.8;sana;32.6;2;13.3;6.6;0;8.3;0;Buena
S01780;94.7;blanco;0;426.1;2.4;enferma;24.5;6;12.7;0.0;0;7.0;0;Buena
S01781;133.7;crema;0;475.6;3.5;sana;26.1;9;13.7;0.6;0;7.7;0;Buena
S01782;122.1;blanco;0;442.7;2.7;sana;27.1;7;15.6;12.7;1;7.5;0;Mala
S01783;159.6;amarillo;0;461.1;2.7;nuche;39.2;9;18.0;16.8;0;6.1;0;Regular
S01784;166.5;jaspeado;1;443.3;2.7;enferma;30.4;10;18.0;1.5;0;6.0;1;Regular
S01785;103.1;atigrado;1;458.8;3.5;sana;38.4;4;13.1;6.4;0;8.2;0;Buena
S01786;94.7;negro;0;412.2;2.5;enferma;34.0;5;17.6;2.4;1;5.2;0;Regular
S01787;159.1;pardo;0;487.1;2.6;sana;28.5;10;14.0;8.1;0;7.5;1;Buena
S01788;54.7;blanco;1;442.7;2.8;enferma;33.4;1;14.8;4.3;0;6.5;1;Regular
S01789;106.8;negro;1;460.2;3.5;sana;28.9;6;12.7;6.0;0;7.4;0;Buena
S01790;70.0;blanco;0;469.5;3.7;sana;32.9;2;11.5;4.8;0;7.9;0;Buena
S01791;127.3;rojo;0;445.8;2.5;nuche;32.6;8;15.0;0.0;0;5.1;1;Regular
S01792;93.5;amarillo;0;487.8;3.0;sana;30.8;4;13.6;6.7;0;8.0;0;Buena
S01793;159.5;rojo;0;465.3;3.4;sana;33.2;9;14.8;1.2;0;7.4;0;Regular
S01794;145.2;blanco;1;475.3;3.1;sana;34.0;9;14.1;10.0;0;7.7;0;Regular
S01795;187.3;amarillo;0;471.8;2.9;sana;37.4;11;14.2;3.8;0;7.4;1;Regular
S01796;91.2;blanco;0;472.0;3.4;sana;30.5;4;13.1;7.4;0;9.1;0;Buena
S01797;45.4;amarillo;0;421.9;3.0;sana;25.4;1;11.5;1.7;0;8.5;0;Excelente
S01798;69.1;careto;0;458.4;3.0;sana;30.6;3;12.4;11.8;0;6.6;0;Buena
S01799;78.3;pardo;1;447.0;4.0;sana;24.1;4;12.6;11.1;0;9.7;0;Buena
S01800;179.0;rojo;1;459.9;2.4;nuche;29.5;11;19.0;5.1;0;3.0;1;Mala
S01801;57.2;amarillo;0;415.0;3.1;sana;30.3;2;11.8;1.8;0;8.5;0;Excelente
S01802;149.8;crema;1;474.1;2.6;sana;35.8;9;17.2;13.5;1;5.3;1;Mala
S01803;39.0;negro;0;444.7;3.5;sana;26.2;1;10.9;4.3;0;7.9;0;Buena
S01804;36.4;negro;0;453.6;3.1;sana;31.7;1;12.6;7.7;0;8.2;0;Buena
S01805;59.6;blanco;1;431.3;3.1;sana;28.9;2;11.7;6.3;0;7.8;0;Buena
S01806;156.2;rojo;0;469.7;3.1;sana;31.1;9;14.0;4.2;0;6.4;0;Regular
S01807;134.4;rojo;0;490.8;3.6;sana;31.5;7;12.8;9.3;0;7.9;0;Buena
S01808;174.2;negro;0;501.2;2.9;sana;28.8;12;15.6;1.7;1;6.5;1;Regular
S01809;168.3;blanco;0;471.0;3.0;sana;34.6;10;14.0;13.2;0;7.9;0;Buena
S01810;52.0;rojo;0;462.4;3.2;sana;31.8;2;12.5;8.3;0;9.0;0;Buena
S01811;184.9;rojo;1;482.0;3.4;sana;36.0;11;13.5;4.9;0;8.2;0;Buena
S01812;59.9;crema;0;419.2;2.8;nuche;34.0;2;14.9;11.7;0;5.6;1;Regular
S01813;107.6;rojo;0;429.1;2.1;enferma;31.1;5;19.9;16.3;1;5.1;1;Mala
S01814;145.9;negro;0;486.2;3.3;sana;27.5;9;13.7;2.6;0;7.8;0;Buena
S01815;89.6;blanco;0;448.2;3.4;sana;25.7;4;11.2;0.4;0;8.8;0;Excelente
S01816;117.5;rojo;1;425.5;2.3;nuche;26.5;7;15.7;12.4;0;5.3;0;Regular
S01817;90.4;rojo;0;441.7;2.5;enferma;29.9;4;14.3;6.5;0;6.4;1;Regular
S01818;49.1;rojo;0;450.5;3.8;sana;36.1;1;12.6;3.9;0;8.5;0;Buena
S01819;102.6;pardo;0;463.0;2.7;sana;35.4;5;13.4;3.6;0;7.4;0;Buena
S01820;185.9;blanco;0;415.1;1.7;nuche;34.8;12;18.2;15.0;1;4.1;1;Mala
S01821;182.1;blanco;1;467.8;3.0;sana;37.0;11;14.9;11.4;0;7.8;1;Regular
S01822;160.8;blanco;0;477.3;3.6;sana;26.7;11;13.4;12.4;0;7.8;0;Buena
S01823;160.1;amarillo;0;487.2;3.5;sana;28.9;10;13.3;5.0;0;8.5;0;Buena
S01824;162.1;rojo;0;478.5;2.5;sana;25.6;10;15.4;3.3;0;6.3;0;Regular
S01825;141.8;amarillo;1;507.9;3.7;sana;34.3;9;11.2;3.4;0;9.0;0;Buena
S01826;112.5;amarillo;0;487.0;3.7;sana;24.4;7;12.9;0.8;0;8.7;0;Buena
S01827;67.9;rojo;1;449.1;3.3;sana;38.1;2;12.9;12.8;0;7.5;0;Buena
S01828;119.7;careto;0;471.0;3.3;sana;30.0;6;13.4;12.8;0;8.1;0;Buena
S01829;166.2;rojo;1;495.6;3.4;sana;32.0;10;17.2;11.3;1;5.9;1;Mala
S01830;82.0;blanco;1;428.7;3.1;sana;35.5;3;12.5;10.0;0;7.2;0;Buena
S01831;151.6;blanco;1;491.3;3.1;sana;37.0;8;13.1;0.9;0;7.3;1;Buena
S01832;97.2;negro;0;484.6;3.4;sana;24.2;6;14.7;5.9;1;8.2;0;Regular
S01833;97.8;amarillo;1;487.2;3.4;sana;35.8;4;12.3;0.1;0;7.1;0;Buena
S01834;155.0;rojo;1;484.5;3.3;sana;28.8;9;15.0;13.3;0;7.4;1;Regular
S01835;177.4;rojo;1;492.7;3.2;sana;29.5;12;16.9;15.4;1;7.3;1;Regular
S01836;115.0;blanco;0;480.0;3.1;sana;24.2;7;13.7;6.8;0;7.2;0;Buena
S01837;89.2;negro;0;422.8;2.5;nuche;28.9;5;14.8;5.8;0;5.7;0;Regular
S01838;121.5;rojo;1;481.8;3.1;sana;28.1;7;13.8;6.0;0;8.1;0;Buena
S01839;86.0;cafe;0;419.8;2.0;nuche;36.8;3;16.6;7.8;0;5.8;1;Regular
S01840;125.3;negro;0;466.7;3.0;sana;29.3;7;16.7;13.0;0;7.4;0;Regular
S01841;42.7;rojo;0;451.8;3.4;sana;36.8;1;12.7;10.7;0;8.3;0;Buena
S01842;166.7;jaspeado;0;480.8;3.3;sana;38.2;9;15.1;15.0;0;7.3;1;Regular
S01843;80.6;blanco;0;486.6;3.7;sana;32.2;3;11.8;4.0;0;8.1;0;Buena
S01844;125.3;blanco;1;498.3;3.1;sana;32.5;7;14.0;8.4;0;7.2;0;Buena
S01845;98.8;rojo;1;451.8;3.5;sana;32.8;6;11.5;6.9;0;8.4;0;Buena
S01846;123.0;pardo;1;488.2;3.0;sana;31.5;8;13.0;1.1;0;7.5;0;Buena
S01847;55.0;negro;0;441.3;3.2;sana;36.7;1;12.0;2.8;0;7.0;1;Buena
S01848;58.0;blanco;0;455.5;3.0;sana;30.1;2;13.6;5.1;0;7.8;0;Buena
S01849;177.2;rojo;0;482.3;2.7;sana;29.5;11;14.7;7.4;0;7.6;1;Regular
S01850;157.0;pardo;1;462.7;2.8;sana;37.2;9;14.4;13.9;0;6.0;1;Regular
S01851;37.5;rojo;0;431.5;3.3;sana;26.3;1;12.5;12.1;0;8.9;0;Buena
S01852;168.4;cafe;0;491.6;3.3;sana;31.1;10;16.0;2.7;0;7.4;1;Regular
S01853;174.9;amarillo;0;435.8;2.0;nuche;33.0;10;18.8;10.2;0;4.6;1;Mala
S01854;177.6;negro;1;472.8;3.1;sana;25.2;11;12.9;10.5;0;8.0;0;Buena
S01855;82.3;negro;1;456.7;3.4;sana;32.7;3;13.3;7.0;0;9.0;0;Buena
S01856;39.3;blanco;0;459.6;4.2;sana;24.1;1;10.9;3.0;0;8.9;0;Buena
S01857;46.5;pardo;1;435.4;3.1;sana;38.0;1;12.1;8.2;0;8.0;0;Buena
S01858;71.4;blanco;1;427.3;3.1;sana;36.3;3;13.0;6.6;0;7.0;0;Regular
S01859;69.3;negro;0;457.1;3.4;sana;36.7;2;13.2;6.4;0;9.0;0;Buena
S01860;144.4;blanco;0;463.9;2.8;sana;24.7;10;11.7;1.5;0;8.1;0;Excelente
S01861;43.1;pardo;1;455.2;3.1;sana;29.6;2;12.4;7.1;0;6.2;0;Regular
S01862;113.9;blanco;1;469.4;3.3;sana;39.0;5;13.8;11.1;0;7.9;0;Buena
S01863;185.9;crema;0;481.0;2.5;sana;31.4;11;17.7;8.3;1;6.2;1;Mala
S01864;89.3;amarillo;0;460.5;3.1;sana;25.1;4;14.6;6.6;0;6.1;0;Regular
S01865;107.0;rojo;0;444.3;3.0;sana;34.2;6;13.8;6.8;0;7.1;0;Buena
S01866;53.0;crema;0;458.8;3.5;sana;27.6;1;12.8;0.6;0;7.8;0;Buena
S01867;38.9;rojo;0;445.4;3.5;sana;30.7;1;12.3;5.2;0;8.6;0;Buena
S01868;80.3;rojo;0;456.0;3.0;sana;35.1;4;10.5;8.2;0;8.6;0;Buena
S01869;183.4;crema;0;505.5;3.5;sana;25.6;12;15.6;2.9;0;7.8;1;Regular
S01870;111.7;pardo;0;437.4;3.3;enferma;24.2;7;17.6;5.8;1;6.4;1;Regular
S01871;83.2;amarillo;0;427.4;3.0;sana;36.7;3;11.8;5.7;0;8.0;0;Buena
S01872;74.4;blanco;0;459.0;3.1;sana;36.3;3;12.4;0.5;0;8.7;1;Buena
S01873;41.8;atigrado;1;453.0;3.6;sana;31.3;1;11.5;2.9;0;7.8;0;Buena
S01874;180.5;blanco;0;464.7;2.6;sana;26.0;11;14.4;6.4;0;7.4;0;Regular
S01875;70.6;rojo;0;483.8;4.0;sana;30.4;4;12.3;2.3;0;8.7;0;Buena
S01876;121.9;rojo;0;479.3;4.2;sana;36.8;6;13.7;4.7;0;8.0;0;Buena
S01877;63.8;rojo;0;455.4;3.5;sana;26.4;2;13.7;9.8;0;8.3;0;Buena
S01878;42.9;crema;0;452.4;3.4;sana;37.1;1;11.3;3.7;0;8.0;0;Buena
S01879;184.8;blanco;0;493.3;3.5;sana;26.4;12;14.2;1.1;0;7.0;1;Regular
S01880;49.5;rojo;0;452.9;3.5;sana;39.1;1;12.7;12.4;0;8.4;0;Buena
S01881;70.4;blanco;0;443.2;3.5;sana;36.2;3;11.4;8.6;0;9.4;0;Buena
S01882;96.4;pardo;1;466.8;3.2;sana;34.4;4;15.0;6.2;0;6.9;0;Regular
S01883;118.6;rojo;0;496.2;3.6;sana;29.1;7;10.8;3.1;0;8.6;0;Buena
S01884;113.2;rojo;0;485.0;4.1;sana;31.4;7;13.4;10.0;0;9.5;0;Excelente
S01885;79.8;blanco;0;483.6;3.4;sana;35.7;3;11.6;6.9;0;8.4;0;Buena
S01886;137.1;rojo;1;466.4;3.3;sana;30.5;8;13.6;4.8;0;8.5;0;Buena
S01887;132.7;blanco;0;442.4;2.3;enferma;36.1;7;17.6;12.6;1;4.8;1;Mala
S01888;121.3;blanco;0;476.6;3.4;sana;26.5;8;12.7;9.2;0;8.0;0;Buena
S01889;43.7;rojo;0;418.9;3.2;nuche;36.2;1;13.2;3.7;0;7.2;0;Buena
S01890;76.1;negro;0;454.4;3.3;nuche;30.1;3;13.6;6.7;0;7.8;0;Buena
S01891;43.0;blanco;0;446.3;3.5;sana;27.3;1;12.0;5.3;0;8.1;0;Buena
S01892;56.7;negro;0;457.2;3.0;sana;36.1;2;11.7;7.9;0;8.2;0;Buena
